,commercial_area_name,pop_type,total_population,total_sales
1553,아현가구거리상점가,WORKING,1222.0,14038635088
1554,KT월곡지사,RESIDENT,7864.0,14023913556
1555,KT월곡지사,WORKING,1360.0,14023913556
1556,동일여자고등학교,RESIDENT,5300.0,14009541455
1557,동일여자고등학교,WORKING,3493.0,14009541455
1558,성신여대입구역 4번,RESIDENT,7144.0,13993476937
1559,성신여대입구역 4번,WORKING,2514.0,13993476937
1560,서울독일학교,RESIDENT,896.0,13972980184
1561,서울독일학교,WORKING,6519.0,13972980184
1562,전농로터리시장,RESIDENT,288.0,13963306063
1563,전농로터리시장,WORKING,101.0,13963306063
1564,제기동역 1번,RESIDENT,9204.0,13887916716
1565,제기동역 1번,WORKING,2589.0,13887916716
1566,신정1동 골목시장(신정제일시장),RESIDENT,600.0,13790953498
1567,신정1동 골목시장(신정제일시장),WORKING,2480.0,13790953498
1568,충정로역,RESIDENT,3540.0,13782555779
1569,충정로역,WORKING,15232.0,13782555779
1570,배문고등학교,RESIDENT,29544.0,13718655613
1571,배문고등학교,WORKING,2166.0,13718655613
1572,낙성대역 1번(관악구민 종합체육센터),RESIDENT,25852.0,13718028754
1573,낙성대역 1번(관악구민 종합체육센터),WORKING,1780.0,13718028754
1574,디지털단지오거리,RESIDENT,2428.0,13700353818
1575,디지털단지오거리,WORKING,278.0,13700353818
1576,동북프라자,RESIDENT,76.0,13675596009
1577,동북프라자,WORKING,65.0,13675596009
1578,서울시립대,RESIDENT,14540.0,13629684200
1579,서울시립대,WORKING,1632.0,13629684200
1580,장충동주민센터,RESIDENT,9324.0,13615939735
1581,장충동주민센터,WORKING,4658.0,13615939735
1582,동묘시장(동묘벼룩시장),RESIDENT,2144.0,13573636934
1583,동묘시장(동묘벼룩시장),WORKING,595.0,13573636934
1584,미아역 8번,RESIDENT,15900.0,13554209760
1585,미아역 8번,WORKING,1985.0,13554209760
1586,이촌동점보아파트,RESIDENT,1724.0,13520995071
1587,이촌동점보아파트,WORKING,2635.0,13520995071
1588,성자초등학교,RESIDENT,11196.0,13503255471
1589,성자초등학교,WORKING,2474.0,13503255471
1590,답십리초등학교,RESIDENT,9052.0,13358778228
1591,답십리초등학교,WORKING,1550.0,13358778228
1592,전농중학교,RESIDENT,4344.0,13303568844
1593,전농중학교,WORKING,1669.0,13303568844
1594,보라매역 6번,RESIDENT,10248.0,13290997103
1595,보라매역 6번,WORKING,2364.0,13290997103
1596,증산역 4번,RESIDENT,19780.0,13199526807
1597,증산역 4번,WORKING,2002.0,13199526807
1598,국민은행방학지점,RESIDENT,900.0,13182083913
1599,국민은행방학지점,WORKING,1512.0,13182083913
1600,이대역 5번,RESIDENT,7156.0,13056021530
1601,이대역 5번,WORKING,1163.0,13056021530
1602,수궁동주민센터,RESIDENT,16936.0,12978968924
1603,수궁동주민센터,WORKING,1507.0,12978968924
1604,서서울 골목형상점가,RESIDENT,2016.0,12959140201
1605,서서울 골목형상점가,WORKING,592.0,12959140201
1606,옥수역 6번,RESIDENT,3008.0,12910603355
1607,옥수역 6번,WORKING,7549.0,12910603355
1608,잠원역,RESIDENT,836.0,12895329867
1609,잠원역,WORKING,521.0,12895329867
1610,아차산역 5번,RESIDENT,12892.0,12885837299
1611,아차산역 5번,WORKING,739.0,12885837299
1612,도곡시장,RESIDENT,132.0,12884515245
1613,도곡시장,WORKING,668.0,12884515245
1614,시흥초등학교(시흥1동우체국),RESIDENT,16168.0,12846602064
1615,시흥초등학교(시흥1동우체국),WORKING,1410.0,12846602064
1616,신성시장(신성골목시장),RESIDENT,816.0,12717381724
1617,신성시장(신성골목시장),WORKING,1116.0,12717381724
1618,노량진역 6번,RESIDENT,22624.0,12709307304
1619,노량진역 6번,WORKING,5888.0,12709307304
1620,종암중학교,RESIDENT,9932.0,12691488381
1621,종암중학교,WORKING,5571.0,12691488381
1622,오류시장,RESIDENT,496.0,12664436064
1623,오류시장,WORKING,668.0,12664436064
1624,KC대학교,RESIDENT,6988.0,12659292377
1625,KC대학교,WORKING,923.0,12659292377
1626,수유초등학교,RESIDENT,15484.0,12585478319
1627,수유초등학교,WORKING,1214.0,12585478319
1628,연트럴파크(연남동주민센터),RESIDENT,10616.0,12537609205
1629,연트럴파크(연남동주민센터),WORKING,1413.0,12537609205
1630,화곡역 5번,RESIDENT,33796.0,12515394610
1631,화곡역 5번,WORKING,3219.0,12515394610
1632,쌍문역둘리상점가,RESIDENT,4672.0,12433686028
1633,쌍문역둘리상점가,WORKING,628.0,12433686028
1634,백산초등학교,RESIDENT,7272.0,12405534579
1635,백산초등학교,WORKING,781.0,12405534579
1636,강북중학교,RESIDENT,11140.0,12388278125
1637,강북중학교,WORKING,635.0,12388278125
1638,고덕동성당,RESIDENT,7620.0,12381043173
1639,고덕동성당,WORKING,1549.0,12381043173
1640,군자역 5번,RESIDENT,23884.0,12331731716
1641,군자역 5번,WORKING,1058.0,12331731716
1642,용두동신동아아파트,RESIDENT,17312.0,12319645664
1643,용두동신동아아파트,WORKING,8197.0,12319645664
1644,하나은행 망우동지점,RESIDENT,3108.0,12263810664
1645,하나은행 망우동지점,WORKING,526.0,12263810664
1646,서울지방병무청,RESIDENT,13164.0,12209801670
1647,서울지방병무청,WORKING,4479.0,12209801670
1648,세곡초등학교,RESIDENT,26288.0,12198495230
1649,세곡초등학교,WORKING,9553.0,12198495230
1650,대림역 5번,RESIDENT,9200.0,12181741551
1651,대림역 5번,WORKING,1638.0,12181741551
1652,개봉중학교,RESIDENT,10840.0,12160377056
1653,개봉중학교,WORKING,10237.0,12160377056
1654,증산역 1번,RESIDENT,12960.0,12140423132
1655,증산역 1번,WORKING,618.0,12140423132
1656,노량진중앙시장,RESIDENT,664.0,12132652997
1657,노량진중앙시장,WORKING,389.0,12132652997
1658,구산보건지소,RESIDENT,30992.0,12099121318
1659,구산보건지소,WORKING,2374.0,12099121318
1660,4.19민주묘지역 2번,RESIDENT,4464.0,12076917020
1661,4.19민주묘지역 2번,WORKING,731.0,12076917020
1662,대조시장,RESIDENT,7272.0,12066488946
1663,대조시장,WORKING,605.0,12066488946
1664,영락고등학교,RESIDENT,22272.0,12022378641
1665,영락고등학교,WORKING,1189.0,12022378641
1666,전곡마을마당공원,RESIDENT,13344.0,12011421354
1667,전곡마을마당공원,WORKING,69.0,12011421354
1668,구로초등학교,RESIDENT,14240.0,11981575383
1669,구로초등학교,WORKING,3199.0,11981575383
1670,중곡초등학교,RESIDENT,12240.0,11939959281
1671,중곡초등학교,WORKING,1040.0,11939959281
1672,신금호역 골목형상점가,RESIDENT,1656.0,11918409793
1673,신금호역 골목형상점가,WORKING,216.0,11918409793
1674,보문역 5번,RESIDENT,14656.0,11858648091
1675,보문역 5번,WORKING,4145.0,11858648091
1676,고려대역 6번,RESIDENT,5080.0,11841563313
1677,고려대역 6번,WORKING,1177.0,11841563313
1678,경동고등학교,RESIDENT,24940.0,11839907029
1679,경동고등학교,WORKING,3957.0,11839907029
1680,신정역 5번,RESIDENT,30352.0,11803171870
1681,신정역 5번,WORKING,2774.0,11803171870
1682,영등포푸르지오아파트,RESIDENT,12780.0,11800893732
1683,영등포푸르지오아파트,WORKING,1011.0,11800893732
1684,이태원시장,RESIDENT,220.0,11733514842
1685,이태원시장,WORKING,3652.0,11733514842
1686,답십리공원,RESIDENT,3556.0,11650216791
1687,답십리공원,WORKING,2221.0,11650216791
1688,화곡역 2번,RESIDENT,18388.0,11646079784
1689,화곡역 2번,WORKING,1949.0,11646079784
1690,서울여자간호대학교,RESIDENT,6268.0,11643949285
1691,서울여자간호대학교,WORKING,581.0,11643949285
1692,보문역 4번,RESIDENT,12116.0,11588722624
1693,보문역 4번,WORKING,2454.0,11588722624
1694,이수역 5번,RESIDENT,3924.0,11554137239
1695,이수역 5번,WORKING,9809.0,11554137239
1696,장곡초등학교,RESIDENT,13332.0,11540357751
1697,장곡초등학교,WORKING,610.0,11540357751
1698,상수역 4번,RESIDENT,8376.0,11535508436
1699,상수역 4번,WORKING,1541.0,11535508436
1700,화곡초등학교,RESIDENT,13636.0,11454619416
1701,화곡초등학교,WORKING,1309.0,11454619416
1702,홍릉시장,RESIDENT,3732.0,11386467685
1703,홍릉시장,WORKING,1588.0,11386467685
1704,역촌역 3번,RESIDENT,31380.0,11276881655
1705,역촌역 3번,WORKING,1077.0,11276881655
1706,낙원시장(낙원지하시장(대일상가)),RESIDENT,1212.0,11253480940
1707,낙원시장(낙원지하시장(대일상가)),WORKING,1612.0,11253480940
1708,서초소방서,RESIDENT,3492.0,11188423921
1709,서초소방서,WORKING,13220.0,11188423921
1710,도봉구 정병원,RESIDENT,11848.0,11103240600
1711,도봉구 정병원,WORKING,2294.0,11103240600
1712,외대앞역 2번,RESIDENT,2888.0,11026139283
1713,외대앞역 2번,WORKING,268.0,11026139283
1714,포방터시장,RESIDENT,2208.0,11015754759
1715,포방터시장,WORKING,3622.0,11015754759
1716,대림1동주민센터,RESIDENT,11532.0,10997969841
1717,대림1동주민센터,WORKING,1685.0,10997969841
1718,신자초등학교,RESIDENT,13932.0,10980226502
1719,신자초등학교,WORKING,2652.0,10980226502
1720,쌍문초등학교,RESIDENT,19352.0,10906951204
1721,쌍문초등학교,WORKING,1021.0,10906951204
1722,G타워,RESIDENT,17172.0,10905887979
1723,G타워,WORKING,12143.0,10905887979
1724,석촌역 6번,RESIDENT,22124.0,10853384246
1725,석촌역 6번,WORKING,1865.0,10853384246
1726,창덕궁,RESIDENT,812.0,10852745627
1727,창덕궁,WORKING,3899.0,10852745627
1728,상계제일중학교,RESIDENT,5924.0,10839620596
1729,상계제일중학교,WORKING,1096.0,10839620596
1730,숙대입구역 1번,RESIDENT,10928.0,10751265347
1731,숙대입구역 1번,WORKING,7323.0,10751265347
1732,지향초등학교,RESIDENT,1296.0,10694572350
1733,지향초등학교,WORKING,2651.0,10694572350
1734,굽은다리역 3번,RESIDENT,10956.0,10610174020
1735,굽은다리역 3번,WORKING,1793.0,10610174020
1736,화양제일골목시장,RESIDENT,3656.0,10463307944
1737,화양제일골목시장,WORKING,99.0,10463307944
1738,회기시장,RESIDENT,5116.0,10453660066
1739,회기시장,WORKING,177.0,10453660066
1740,양지어린이공원,RESIDENT,18340.0,10429018181
1741,양지어린이공원,WORKING,1030.0,10429018181
1742,GS강동자이아파트,RESIDENT,12124.0,10399623810
1743,GS강동자이아파트,WORKING,1251.0,10399623810
1744,동대문역 1번,RESIDENT,19712.0,10374334828
1745,동대문역 1번,WORKING,219.0,10374334828
1746,장미원골목시장,RESIDENT,5968.0,10362224213
1747,장미원골목시장,WORKING,651.0,10362224213
1748,중곡1동 마을마당,RESIDENT,22004.0,10355178518
1749,중곡1동 마을마당,WORKING,4563.0,10355178518
1750,청구역 1번,RESIDENT,8992.0,10273469073
1751,청구역 1번,WORKING,324.0,10273469073
1752,KT구로지사,RESIDENT,9828.0,10273375498
1753,KT구로지사,WORKING,1523.0,10273375498
1754,이수역 9번,RESIDENT,6976.0,10238505104
1755,이수역 9번,WORKING,982.0,10238505104
1756,묵1동도깨비시장,RESIDENT,3180.0,10206495945
1757,묵1동도깨비시장,WORKING,416.0,10206495945
1758,서울국제고등학교,RESIDENT,14952.0,10201395697
1759,서울국제고등학교,WORKING,3155.0,10201395697
1760,황학코아루아파트,RESIDENT,7532.0,10151687128
1761,황학코아루아파트,WORKING,486.0,10151687128
1762,충무초등학교,RESIDENT,9248.0,10119616434
1763,충무초등학교,WORKING,7347.0,10119616434
1764,온수역 5번(온수산업단지),RESIDENT,6540.0,10114028489
1765,온수역 5번(온수산업단지),WORKING,2592.0,10114028489
1766,우면주공아파트,RESIDENT,10460.0,10065191776
1767,우면주공아파트,WORKING,2544.0,10065191776
1768,망원역 1번,RESIDENT,15712.0,9979645910
1769,망원역 1번,WORKING,4843.0,9979645910
1770,금천해태공원,RESIDENT,20480.0,9943635592
1771,금천해태공원,WORKING,2342.0,9943635592
1772,오류동역 3번,RESIDENT,12268.0,9917935241
1773,오류동역 3번,WORKING,1606.0,9917935241
1774,삼성동 시장(삼성동시장),RESIDENT,544.0,9884509036
1775,삼성동 시장(삼성동시장),WORKING,111.0,9884509036
1776,동구여중,RESIDENT,7616.0,9872365863
1777,동구여중,WORKING,5695.0,9872365863
1778,선일여고,RESIDENT,19820.0,9830657666
1779,선일여고,WORKING,1329.0,9830657666
1780,성균관대학교,RESIDENT,7548.0,9826934092
1781,성균관대학교,WORKING,3366.0,9826934092
1782,연희초등학교,RESIDENT,24604.0,9801752999
1783,연희초등학교,WORKING,6348.0,9801752999
1784,우리은행응암동지점,RESIDENT,12948.0,9797643428
1785,우리은행응암동지점,WORKING,980.0,9797643428
1786,방배초등학교,RESIDENT,13608.0,9776829506
1787,방배초등학교,WORKING,9697.0,9776829506
1788,능동로골목시장,RESIDENT,2804.0,9658382848
1789,능동로골목시장,WORKING,78.0,9658382848
1790,답십리현대시장,RESIDENT,884.0,9610720613
1791,답십리현대시장,WORKING,879.0,9610720613
1792,신당 미래유산 먹거리 골목형상점가,RESIDENT,628.0,9582520932
1793,신당 미래유산 먹거리 골목형상점가,WORKING,101.0,9582520932
1794,아카데미하우스,RESIDENT,11168.0,9579603928
1795,아카데미하우스,WORKING,1681.0,9579603928
1796,장훈고등학교,RESIDENT,2804.0,9533795740
1797,장훈고등학교,WORKING,1027.0,9533795740
1798,사근동살곶이상점가,RESIDENT,17036.0,9481882568
1799,사근동살곶이상점가,WORKING,325.0,9481882568
1800,신길2동우편취급국,RESIDENT,9992.0,9468764642
1801,신길2동우편취급국,WORKING,1707.0,9468764642
1802,마포구청역 4번,RESIDENT,10560.0,9430726234
1803,마포구청역 4번,WORKING,3872.0,9430726234
1804,성서초등학교,RESIDENT,16252.0,9420117915
1805,성서초등학교,WORKING,2058.0,9420117915
1806,경희대후문,RESIDENT,11780.0,9402315187
1807,경희대후문,WORKING,1682.0,9402315187
1808,국기원,RESIDENT,1436.0,9327117142
1809,국기원,WORKING,2343.0,9327117142
1810,월드순복음교회,RESIDENT,12084.0,9321788808
1811,월드순복음교회,WORKING,2827.0,9321788808
1812,만양로상점가,RESIDENT,416.0,9298441399
1813,만양로상점가,WORKING,271.0,9298441399
1814,신림역 1번,RESIDENT,5712.0,9271427956
1815,신림역 1번,WORKING,1272.0,9271427956
1816,석관중앙교회,RESIDENT,10084.0,9248477457
1817,석관중앙교회,WORKING,457.0,9248477457
1818,신묵초등학교,RESIDENT,30652.0,9211465962
1819,신묵초등학교,WORKING,2285.0,9211465962
1820,우이천 계성교,RESIDENT,20968.0,9209278423
1821,우이천 계성교,WORKING,1399.0,9209278423
1822,자양동우체국,RESIDENT,21516.0,9024389591
1823,자양동우체국,WORKING,1783.0,9024389591
1824,목동로데오거리,RESIDENT,8740.0,8994563068
1825,목동로데오거리,WORKING,2804.0,8994563068
1826,언북중학교,RESIDENT,5896.0,8986855609
1827,언북중학교,WORKING,9618.0,8986855609
1828,도산공원북측,RESIDENT,152.0,8975362166
1829,도산공원북측,WORKING,1610.0,8975362166
1830,KT금천빌딩(금천구시설관리공단),RESIDENT,724.0,8954299158
1831,KT금천빌딩(금천구시설관리공단),WORKING,1479.0,8954299158
1832,동의보감타워,RESIDENT,2340.0,8937133484
1833,동의보감타워,WORKING,2794.0,8937133484
1834,덕성여대시반거리,RESIDENT,2536.0,8912399882
1835,덕성여대시반거리,WORKING,736.0,8912399882
1836,마장역 3번,RESIDENT,10152.0,8870144592
1837,마장역 3번,WORKING,2677.0,8870144592
1838,수유중앙골목시장(수유중앙시장),RESIDENT,3680.0,8852616453
1839,수유중앙골목시장(수유중앙시장),WORKING,425.0,8852616453
1840,영동초등학교,RESIDENT,15960.0,8836548300
1841,영동초등학교,WORKING,5050.0,8836548300
1842,강남시장(강남구 강남시장),RESIDENT,1008.0,8830213844
1843,강남시장(강남구 강남시장),WORKING,97.0,8830213844
1844,백련산해모로아파트,RESIDENT,11916.0,8805746964
1845,백련산해모로아파트,WORKING,674.0,8805746964
1846,뚝섬역교차로,RESIDENT,2960.0,8783219201
1847,뚝섬역교차로,WORKING,4963.0,8783219201
1848,대치동아우편취급국,RESIDENT,5448.0,8730051059
1849,대치동아우편취급국,WORKING,4059.0,8730051059
1850,평창동서측,RESIDENT,11428.0,8712331580
1851,평창동서측,WORKING,17525.0,8712331580
1852,만리재,RESIDENT,8696.0,8679277091
1853,만리재,WORKING,1212.0,8679277091
1854,보문역 8번,RESIDENT,7864.0,8666026864
1855,보문역 8번,WORKING,3868.0,8666026864
1856,미성동주민센터,RESIDENT,18368.0,8656775711
1857,미성동주민센터,WORKING,1510.0,8656775711
1858,한양공고앞 교차로,RESIDENT,4664.0,8614648800
1859,한양공고앞 교차로,WORKING,94.0,8614648800
1860,서울과학기술대,RESIDENT,1084.0,8589901485
1861,서울과학기술대,WORKING,750.0,8589901485
1862,광진초등학교,RESIDENT,15136.0,8529435794
1863,광진초등학교,WORKING,2482.0,8529435794
1864,고덕중학교(고덕2동주민센터),RESIDENT,8836.0,8494431889
1865,고덕중학교(고덕2동주민센터),WORKING,861.0,8494431889
1866,면동초등학교,RESIDENT,21408.0,8462945077
1867,면동초등학교,WORKING,687.0,8462945077
1868,김포공항역(김포공항),WORKING,4323.0,8434087063
1869,봉천역 4번(봉천110안전센터),RESIDENT,5252.0,8417295610
1870,봉천역 4번(봉천110안전센터),WORKING,1619.0,8417295610
1871,구로창업지원센터,RESIDENT,7728.0,8365463374
1872,구로창업지원센터,WORKING,15171.0,8365463374
1873,신길대성유니드아파트,RESIDENT,12132.0,8327637054
1874,신길대성유니드아파트,WORKING,1444.0,8327637054
1875,돌곶이시장(석관황금시장),RESIDENT,6552.0,8290781766
1876,돌곶이시장(석관황금시장),WORKING,241.0,8290781766
1877,송정체육공원,RESIDENT,12672.0,8284312513
1878,송정체육공원,WORKING,799.0,8284312513
1879,두산초등학교,RESIDENT,7260.0,8252197637
1880,두산초등학교,WORKING,1413.0,8252197637
1881,신촌 상인회(신촌상점가),RESIDENT,32.0,8246652045
1882,신촌 상인회(신촌상점가),WORKING,214.0,8246652045
1883,호림박물관(성보고등학교),RESIDENT,10012.0,8178331210
1884,호림박물관(성보고등학교),WORKING,1449.0,8178331210
1885,사가정역 4번,RESIDENT,18664.0,8159687936
1886,사가정역 4번,WORKING,726.0,8159687936
1887,은곡마을(은곡마을공원),RESIDENT,2288.0,8148246017
1888,은곡마을(은곡마을공원),WORKING,249.0,8148246017
1889,목동센트럴아이파크앞,RESIDENT,4212.0,8139266312
1890,목동센트럴아이파크앞,WORKING,806.0,8139266312
1891,상월곡역 1번,RESIDENT,8956.0,8129487335
1892,상월곡역 1번,WORKING,2407.0,8129487335
1893,고분다리전통시장,RESIDENT,2632.0,8096410633
1894,고분다리전통시장,WORKING,433.0,8096410633
1895,강서구청가양동별관,RESIDENT,236.0,8084939852
1896,강서구청가양동별관,WORKING,3811.0,8084939852
1897,암사동성당(효정하나플러스아파트),RESIDENT,21984.0,8081412916
1898,암사동성당(효정하나플러스아파트),WORKING,1885.0,8081412916
1899,서울숲역,RESIDENT,2656.0,7975950467
1900,서울숲역,WORKING,4290.0,7975950467
1901,굽은다리역 2번,RESIDENT,16164.0,7962093898
1902,굽은다리역 2번,WORKING,3055.0,7962093898
1903,미성동 도깨비시장 골목형상점가,RESIDENT,2932.0,7941543184
1904,미성동 도깨비시장 골목형상점가,WORKING,675.0,7941543184
1905,혜회동주민센터,RESIDENT,3916.0,7871026759
1906,혜회동주민센터,WORKING,1853.0,7871026759
1907,송중동주민센터,RESIDENT,7096.0,7869029547
1908,송중동주민센터,WORKING,260.0,7869029547
1909,청담초등학교,RESIDENT,4412.0,7852292997
1910,청담초등학교,WORKING,2037.0,7852292997
1911,마천1치안센터,RESIDENT,9280.0,7849202669
1912,마천1치안센터,WORKING,339.0,7849202669
1913,연희파출소,RESIDENT,3676.0,7845894347
1914,연희파출소,WORKING,7551.0,7845894347
1915,경의중앙 신촌역,RESIDENT,7248.0,7845313784
1916,경의중앙 신촌역,WORKING,161.0,7845313784
1917,양평역,RESIDENT,2096.0,7829684927
1918,양평역,WORKING,11592.0,7829684927
1919,미아역 5번,RESIDENT,18120.0,7813182271
1920,미아역 5번,WORKING,743.0,7813182271
1921,해오름공원,RESIDENT,22708.0,7807368619
1922,해오름공원,WORKING,3398.0,7807368619
1923,면목동우체국,RESIDENT,20216.0,7805691568
1924,면목동우체국,WORKING,956.0,7805691568
1925,남가좌동현대아파트,RESIDENT,2868.0,7758610599
1926,남가좌동현대아파트,WORKING,296.0,7758610599
1927,금천금빛공원(은행나무사거리서측),RESIDENT,6700.0,7740169744
1928,금천금빛공원(은행나무사거리서측),WORKING,425.0,7740169744
1929,면목역 1번,RESIDENT,28008.0,7718013779
1930,면목역 1번,WORKING,348.0,7718013779
1931,충정로현대아파트,RESIDENT,4048.0,7691039955
1932,충정로현대아파트,WORKING,4501.0,7691039955
1933,강북문화예술회관,RESIDENT,14520.0,7688010586
1934,강북문화예술회관,WORKING,1358.0,7688010586
1935,먹골파출소,RESIDENT,6120.0,7687644715
1936,먹골파출소,WORKING,438.0,7687644715
1937,가리봉시장,RESIDENT,624.0,7656066081
1938,가리봉시장,WORKING,142.0,7656066081
1939,응암1동주민센터,RESIDENT,11272.0,7653854608
1940,응암1동주민센터,WORKING,951.0,7653854608
1941,대진고등학교,RESIDENT,7028.0,7610007892
1942,대진고등학교,WORKING,1886.0,7610007892
1943,석계역 2번,RESIDENT,1860.0,7603391741
1944,석계역 2번,WORKING,732.0,7603391741
1945,촬영소사거리,RESIDENT,4480.0,7580737967
1946,촬영소사거리,WORKING,2098.0,7580737967
1947,해방촌예술마을,RESIDENT,14964.0,7574823283
1948,해방촌예술마을,WORKING,1037.0,7574823283
1949,리움미술관,RESIDENT,484.0,7550273713
1950,리움미술관,WORKING,3987.0,7550273713
1951,수유시장옆,RESIDENT,24260.0,7550200229
1952,수유시장옆,WORKING,581.0,7550200229
1953,금호삼성래미안아파트,RESIDENT,1644.0,7527086815
1954,금호삼성래미안아파트,WORKING,4169.0,7527086815
1955,내방역 4번,RESIDENT,15272.0,7526149868
1956,내방역 4번,WORKING,17778.0,7526149868
1957,서초중학교,RESIDENT,11728.0,7510031150
1958,서초중학교,WORKING,1627.0,7510031150
1959,덕의초등학교,RESIDENT,5976.0,7501484623
1960,덕의초등학교,WORKING,1332.0,7501484623
1961,방아다리근린공원(횃불트리니티신학대학원대학교),RESIDENT,1816.0,7472689561
1962,방아다리근린공원(횃불트리니티신학대학원대학교),WORKING,955.0,7472689561
1963,강동구립 천호도서관,RESIDENT,24276.0,7427038824
1964,강동구립 천호도서관,WORKING,671.0,7427038824
1965,방천골목시장,RESIDENT,2272.0,7417346993
1966,방천골목시장,WORKING,149.0,7417346993
1967,청담삼익시장,RESIDENT,154.0,7411274932
1968,보라매역 2번,RESIDENT,23176.0,7358421173
1969,보라매역 2번,WORKING,4813.0,7358421173
1970,석수역 1번 출입구,RESIDENT,3684.0,7358048680
1971,석수역 1번 출입구,WORKING,2374.0,7358048680
1972,동대부여고,RESIDENT,24200.0,7355081291
1973,동대부여고,WORKING,1328.0,7355081291
1974,성미산체육관,RESIDENT,8048.0,7352074624
1975,성미산체육관,WORKING,4429.0,7352074624
1976,성신여대입구역 7번,RESIDENT,12696.0,7349342777
1977,성신여대입구역 7번,WORKING,1565.0,7349342777
1978,가산디지털단지역 1번 출입구,RESIDENT,3036.0,7303462823
1979,가산디지털단지역 1번 출입구,WORKING,1132.0,7303462823
1980,가좌역 2번,RESIDENT,11952.0,7298598491
1981,가좌역 2번,WORKING,1165.0,7298598491
1982,텃골근린공원,RESIDENT,13684.0,7282495184
1983,텃골근린공원,WORKING,92.0,7282495184
1984,난곡초등학교(난곡동벽화마을),RESIDENT,9168.0,7282430228
1985,난곡초등학교(난곡동벽화마을),WORKING,760.0,7282430228
1986,강남구청역 4번,RESIDENT,8476.0,7274963651
1987,강남구청역 4번,WORKING,9656.0,7274963651
1988,영등포시장기계공구상가,RESIDENT,3544.0,7238484522
1989,영등포시장기계공구상가,WORKING,1128.0,7238484522
1990,서초동성당,RESIDENT,7740.0,7236321363
1991,서초동성당,WORKING,7920.0,7236321363
1992,성신여대입구역 1번,RESIDENT,12312.0,7228582512
1993,성신여대입구역 1번,WORKING,1466.0,7228582512
1994,성원어린이공원,RESIDENT,5652.0,7213147115
1995,성원어린이공원,WORKING,3306.0,7213147115
1996,장위전통시장,RESIDENT,2936.0,7204290415
1997,장위전통시장,WORKING,436.0,7204290415
1998,우장산롯데캐슬아파트앞,RESIDENT,5648.0,7180149149
1999,우장산롯데캐슬아파트앞,WORKING,2035.0,7180149149
2000,영등포구청역 6번,RESIDENT,7720.0,7136732112
2001,영등포구청역 6번,WORKING,1014.0,7136732112
2002,당고개역 5번,RESIDENT,13624.0,7125243774
2003,당고개역 5번,WORKING,480.0,7125243774
2004,돌곶이역 1번,RESIDENT,8384.0,7112557565
2005,돌곶이역 1번,WORKING,1017.0,7112557565
2006,수유동우체국,RESIDENT,8564.0,7108940568
2007,수유동우체국,WORKING,1047.0,7108940568
2008,난우중학교,RESIDENT,18256.0,7100941570
2009,난우중학교,WORKING,837.0,7100941570
2010,어린이대공원역 3번,RESIDENT,6352.0,7100055035
2011,어린이대공원역 3번,WORKING,73.0,7100055035
2012,송중초등학교,RESIDENT,21236.0,7055898672
2013,송중초등학교,WORKING,875.0,7055898672
2014,청평화시장,RESIDENT,4.0,7040704635
2015,청평화시장,WORKING,1090.0,7040704635
2016,청계산원터골,RESIDENT,332.0,7040675851
2017,청계산원터골,WORKING,1299.0,7040675851
2018,신림우방아파트,RESIDENT,19536.0,6999008414
2019,신림우방아파트,WORKING,1118.0,6999008414
2020,서대문구보건소별관,RESIDENT,15040.0,6978948589
2021,서대문구보건소별관,WORKING,4660.0,6978948589
2022,연희세브란스병원,RESIDENT,1044.0,6952217987
2023,연희세브란스병원,WORKING,234.0,6952217987
2024,중랑역 4번,RESIDENT,3388.0,6950890340
2025,중랑역 4번,WORKING,263.0,6950890340
2026,선정중학교,RESIDENT,22564.0,6937406368
2027,선정중학교,WORKING,796.0,6937406368
2028,개화산역 1번,RESIDENT,1712.0,6924237159
2029,개화산역 1번,WORKING,417.0,6924237159
2030,상계2동주민센터,RESIDENT,14680.0,6912972840
2031,상계2동주민센터,WORKING,840.0,6912972840
2032,청룡동주민센터,RESIDENT,4728.0,6903068875
2033,청룡동주민센터,WORKING,734.0,6903068875
2034,상도4동주민센터,RESIDENT,10492.0,6885645265
2035,상도4동주민센터,WORKING,613.0,6885645265
2036,관악우성아파트,RESIDENT,772.0,6876266917
2037,관악우성아파트,WORKING,1220.0,6876266917
2038,봉천현대시장,RESIDENT,36.0,6869590931
2039,봉천현대시장,WORKING,95.0,6869590931
2040,응암역 2번,RESIDENT,18416.0,6860927482
2041,응암역 2번,WORKING,2041.0,6860927482
2042,금호사거리,RESIDENT,1668.0,6840038803
2043,금호사거리,WORKING,488.0,6840038803
2044,미아사거리역 3번,RESIDENT,2292.0,6815200752
2045,미아사거리역 3번,WORKING,182.0,6815200752
2046,중앙고등학교,RESIDENT,10540.0,6807010520
2047,중앙고등학교,WORKING,5045.0,6807010520
2048,홍제역 4번,RESIDENT,3312.0,6799694302
2049,홍제역 4번,WORKING,1104.0,6799694302
2050,성북초등학교앞,RESIDENT,1840.0,6795860903
2051,성북초등학교앞,WORKING,3275.0,6795860903
2052,새터산,RESIDENT,10092.0,6790912047
2053,새터산,WORKING,393.0,6790912047
2054,신대방역 1번,RESIDENT,3436.0,6775846382
2055,신대방역 1번,WORKING,779.0,6775846382
2056,명일역 1번,RESIDENT,8536.0,6757778244
2057,명일역 1번,WORKING,697.0,6757778244
2058,도봉우체국,RESIDENT,10184.0,6752215550
